상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-02-22,1899-7314,JTBC2 (SVC),난방비 동하, - , 1 , 1 , 1 , 1 ," 20,000 ",,,100%,100%,100%, - ,0.00
2026-02-22,1899-5186,라이프타임,가족돌봄 지수ver2," 60,773 ", 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-22,1899-3854,히스토리 (SVC),식사지원 지영이, - , 6 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-22,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 1 , 1 ,,,,,100%,13%,0%," 196,429 ",0.00
2026-02-22,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 , 3 , 2 , 1 ," 30,000 ", 1 ," 20,000 ",67%,38%,50%," 279,365 ",0.43
2026-02-22,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-22,2102-4590,발신,-, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
2026-02-23,1899-7326,EBS,식사지원 은영이ver2," 1,490,524 ", 3 , 10 , 8 , 8 ," 150,000 ", 1 ," 20,000 ",80%,333%,100%," 149,052 ",1.21
2026-02-23,1899-0217,SPOTV,식사지원 지영이," 185,811 ", 5 , 1 , 1 ,,,,,100%,20%,0%," 185,811 ",0.00
2026-02-23,1899-0263,SPOTV2,식사지원 지영이," 183,333 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-23,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-23,1899-7319,JTBC4,은영이 셀럽," 170,949 ", 4 , 1 , - , - , - , - , - ,0%,25%,0%," 170,949 ",0.00
2026-02-23,1899-0762,JTBC4,식사지원 은영이 ver2," 299,161 ", 7 , 3 , 1 , 1 ," 20,000 ", - , - ,33%,43%,100%," 99,720 ",0.80
2026-02-23,1899-7318,JTBC4,가족돌봄 지수," 299,161 ", 7 , 6 , 3 , 3 ," 80,000 ", - , - ,50%,86%,100%," 49,860 ",3.21
2026-02-23,1899-7316,JTBC4,식사지원 준우_셰프," 341,898 ", 8 , 6 , 4 , 1 ," 30,000 ", 1 ," 240,000 ",67%,75%,25%," 56,983 ",1.05
2026-02-23,1899-0739,JTBC4,뇌병변 무준이ver2," 256,424 ", 6 , 5 , 4 , 4 ," 70,000 ", - , - ,80%,83%,100%," 51,285 ",3.28
2026-02-23,1899-7325,JTBC4,난방비 동하," 256,424 ", 6 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-23,1899-7314,JTBC2 (SVC),난방비 동하, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-23,1899-5186,라이프타임,가족돌봄 지수ver2," 243,094 ", 5 , 6 , 2 , 1 ," 20,000 ",,,33%,120%,50%," 40,516 ",0.99
2026-02-23,1899-3854,히스토리 (SVC),식사지원 지영이, - , 7 , 2 ,,,,,,0%,29%,0%, - ,0.00
2026-02-23,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 5 , 4 , 1 ," 20,000 ", 1 ," 30,000 ",80%,63%,25%," 39,286 ",1.22
2026-02-23,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 , 4 , 2 , 2 ," 40,000 ",,,50%,50%,100%," 209,524 ",0.57
2026-02-23,-,기타 TV채널,-, - , - , 1 ,,,,,,0%,0%,0%, - ,0.00
2026-02-23,2102-4590,발신,-, - , - , 4 , 3 ,,,,,75%,0%,0%, - ,0.00
2026-02-24,1899-7326,EBS,식사지원 은영이ver2," 1,054,833 ", 3 , 12 , 9 , 9 ," 200,000 ",,,75%,400%,100%," 87,903 ",2.28
2026-02-24,1899-0217,SPOTV,식사지원 지영이," 185,811 ", 5 , 2 , 1 ,,,,,50%,40%,0%," 92,905 ",0.00
2026-02-24,1899-0263,SPOTV2,식사지원 지영이," 183,333 ", 4 , 1 ,,,,,,0%,25%,0%," 183,333 ",0.00
2026-02-24,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-24,1899-7319,JTBC4,은영이 셀럽," 211,828 ", 5 , 1 , 1 , 1 ," 20,000 ", - , - ,100%,20%,100%," 211,828 ",1.13
2026-02-24,1899-0762,JTBC4,식사지원 은영이 ver2," 381,291 ", 9 , 2 , 1 , 2 ," 40,000 ", - , - ,50%,22%,200%," 190,646 ",1.26
2026-02-24,1899-7318,JTBC4,가족돌봄 지수," 381,291 ", 9 , 4 , 3 , 1 ," 30,000 ", 1 ," 30,000 ",75%,44%,33%," 95,323 ",0.94
2026-02-24,1899-7316,JTBC4,식사지원 준우_셰프," 381,291 ", 9 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-24,1899-0739,JTBC4,뇌병변 무준이ver2," 296,559 ", 7 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-24,1899-7325,JTBC4,난방비 동하," 296,559 ", 7 , 1 , 1 , 1 ," 30,000 ", - , - ,100%,14%,100%," 296,559 ",1.21
2026-02-24,1899-7314,JTBC2 (SVC),난방비 동하, - , 1 , 1 , 1 ,,,,,100%,100%,0%, - ,0.00
2026-02-24,1899-5186,라이프타임,가족돌봄 지수ver2," 296,271 ", 6 , 3 , 3 , 2 ," 40,000 ",,,100%,50%,67%," 98,757 ",1.62
2026-02-24,1899-3854,히스토리 (SVC),식사지원 지영이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-24,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-24,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 , 2 , 2 , 2 ," 50,000 ",,,100%,25%,100%," 419,048 ",0.72
2026-02-24,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-24,2102-4590,발신,-, - , - , 2 , 1 ,,,,,50%,0%,0%, - ,0.00
2026-02-25,1899-7326,EBS,식사지원 은영이ver2," 1,054,833 ", 3 , 20 , 11 , 6 ," 100,000 ", 2 ," 70,000 ",55%,667%,55%," 52,742 ",1.14
2026-02-25,1899-0217,SPOTV,식사지원 지영이," 185,811 ", 5 , 1 , 1 ,,,,,100%,20%,0%," 185,811 ",0.00
2026-02-25,1899-0263,SPOTV2,식사지원 지영이," 183,333 ", 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-25,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-25,1899-7319,JTBC4,은영이 셀럽," 204,853 ", 5 , 1 , 1 , 1 ," 10,000 ", - , - ,100%,20%,100%," 204,853 ",0.59
2026-02-25,1899-0762,JTBC4,식사지원 은영이 ver2," 368,735 ", 9 , 1 , 1 , - , - , - , - ,100%,11%,0%," 368,735 ",0.00
2026-02-25,1899-7318,JTBC4,가족돌봄 지수," 409,706 ", 10 , 2 , 2 , 1 ," 30,000 ", - , - ,100%,20%,50%," 204,853 ",0.88
2026-02-25,1899-7316,JTBC4,식사지원 준우_셰프," 368,735 ", 9 , 2 , 1 , - , - , 1 ," 100,000 ",50%,22%,0%," 184,368 ",0.00
2026-02-25,1899-0739,JTBC4,뇌병변 무준이ver2," 286,794 ", 7 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-25,1899-7325,JTBC4,난방비 동하," 286,794 ", 7 , 1 , 1 , - , - , - , - ,100%,14%,0%," 286,794 ",0.00
2026-02-25,1899-7314,JTBC2 (SVC),난방비 동하, - , 2 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-25,1899-5186,라이프타임,가족돌봄 지수ver2," 235,497 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-25,1899-3854,히스토리 (SVC),식사지원 지영이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-25,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 2 , 2 , 1 ," 20,000 ",,,100%,25%,50%," 98,214 ",1.22
2026-02-25,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 , 1 , 1 , 1 ," 10,000 ",,,100%,13%,100%," 838,095 ",0.14
2026-02-25,-,기타 TV채널,-, - , - , 2 ,,,,,,0%,0%,0%, - ,0.00
2026-02-25,2102-4590,발신,-, - , - , 3 , 3 ,,,,,100%,0%,0%, - ,0.00
2026-02-26,1899-7326,EBS,식사지원 은영이ver2," 2,132,596 ", 4 , 16 , 13 , 5 ," 100,000 ", 2 ," 40,000 ",81%,400%,38%," 133,287 ",0.56
2026-02-26,1899-0217,SPOTV,식사지원 지영이," 185,811 ", 5 , 3 , 2 , 1 ," 30,000 ", 1 ," 20,000 ",67%,60%,50%," 61,937 ",1.94
2026-02-26,1899-0263,SPOTV2,식사지원 지영이," 183,333 ", 4 , 2 , 1 , 1 ," 30,000 ",,,50%,50%,100%," 91,667 ",1.96
2026-02-26,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 , 3 ,, 1 ," 20,000 ",,,0%,75%,0%, - ,0.00
2026-02-26,1899-7319,JTBC4,은영이 셀럽," 221,915 ", 5 , 1 , 1 , - , - , - , - ,100%,20%,0%," 221,915 ",0.00
2026-02-26,1899-0762,JTBC4,식사지원 은영이 ver2," 399,447 ", 9 , 1 , 1 , - , - , - , - ,100%,11%,0%," 399,447 ",0.00
2026-02-26,1899-7318,JTBC4,가족돌봄 지수," 399,447 ", 9 , 3 , 2 , 2 ," 60,000 ", - , - ,67%,33%,100%," 133,149 ",1.80
2026-02-26,1899-7316,JTBC4,식사지원 준우_셰프," 399,447 ", 9 , 5 , 4 , 2 ," 40,000 ", - , - ,80%,56%,50%," 79,889 ",1.20
2026-02-26,1899-0739,JTBC4,뇌병변 무준이ver2," 310,681 ", 7 , 1 , 1 , 1 ," 20,000 ", - , - ,100%,14%,100%," 310,681 ",0.77
2026-02-26,1899-7325,JTBC4,난방비 동하," 310,681 ", 7 , 2 , 2 , - , - , - , - ,100%,29%,0%," 155,341 ",0.00
2026-02-26,1899-7314,JTBC2 (SVC),난방비 동하, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-26,1899-5186,라이프타임,가족돌봄 지수ver2," 182,320 ", 4 , 3 , 1 ,,,,,33%,75%,0%," 60,773 ",0.00
2026-02-26,1899-3854,히스토리 (SVC),식사지원 지영이, - , 8 , 2 , 1 , 1 ," 30,000 ", 1 ," 10,000 ",50%,25%,100%, - ,0.00
2026-02-26,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 2 , 1 ,,,,,50%,25%,0%," 98,214 ",0.00
2026-02-26,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 , 2 , 1 , 1 ," 20,000 ", 1 ," 10,000 ",50%,25%,100%," 419,048 ",0.29
2026-02-26,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-26,2102-4590,발신,-, - , - , 4 , 4 ,,,,,100%,0%,0%, - ,0.00
2026-02-27,1899-7326,EBS,식사지원 은영이ver2," 1,490,524 ", 3 , 11 , 7 , 5 ," 140,000 ",,,64%,367%,71%," 135,502 ",1.13
2026-02-27,1899-0217,SPOTV,식사지원 지영이," 222,973 ", 6 , 1 ,,,,,,0%,17%,0%," 222,973 ",0.00
2026-02-27,1899-0263,SPOTV2,식사지원 지영이," 229,167 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-27,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 , 1 , 1 , 1 ," 20,000 ",,,100%,25%,100%, - ,0.00
2026-02-27,1899-7319,JTBC4,은영이 셀럽," 234,580 ", 5 , 2 , 2 , 1 ," 30,000 ", - , - ,100%,40%,50%," 117,290 ",1.53
2026-02-27,1899-0762,JTBC4,식사지원 은영이 ver2," 422,244 ", 10 , 3 , 2 , 2 ," 40,000 ", 1 ," 20,000 ",67%,30%,100%," 140,748 ",1.14
2026-02-27,1899-7318,JTBC4,가족돌봄 지수," 422,244 ", 9 , 5 , 3 , 2 ," 50,000 ", - , - ,60%,56%,67%," 84,449 ",1.42
2026-02-27,1899-7316,JTBC4,식사지원 준우_셰프," 422,244 ", 9 , 8 , 6 , 3 ," 70,000 ", - , - ,75%,89%,50%," 52,781 ",1.99
2026-02-27,1899-0739,JTBC4,뇌병변 무준이ver2," 328,412 ", 7 , 3 , 2 , 2 ," 60,000 ", - , - ,67%,43%,100%," 109,471 ",2.19
2026-02-27,1899-7325,JTBC4,난방비 동하," 281,496 ", 7 , 4 , 4 , 1 ," 20,000 ", 1 ," 20,000 ",100%,57%,25%," 70,374 ",0.85
2026-02-27,1899-7314,JTBC2 (SVC),난방비 동하, - , 2 , 1 , 1 , 1 ," 10,000 ",,,100%,50%,100%, - ,0.00
2026-02-27,1899-5186,라이프타임,가족돌봄 지수ver2," 258,287 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-27,1899-3854,히스토리 (SVC),식사지원 지영이, - , 8 , 2 , 1 ,,,,,50%,25%,0%, - ,0.00
2026-02-27,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-27,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 , 10 , 5 , 3 ," 85,000 ", 1 ," 30,000 ",50%,125%,60%," 83,810 ",1.22
2026-02-27,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-27,2102-4590,발신,-, - , - , 3 , 2 ,,,,,67%,0%,0%, - ,0.00
2026-02-28,1899-7326,EBS,식사지원 은영이ver2," 848,452 ", 2 , 5 , 3 , 2 ," 50,000 ",,,60%,250%,67%," 169,690 ",0.71
2026-02-28,1899-0217,SPOTV,식사지원 지영이," 222,973 ", 6 , 4 , 2 , 1 ," 20,000 ",,,50%,67%,50%," 55,743 ",1.08
2026-02-28,1899-0263,SPOTV2,식사지원 지영이," 229,167 ", 5 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-28,1899-0739,SPOTV G&H (SVC),식사지원 지영이, - , 4 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-28,1899-7319,JTBC4,은영이 셀럽," 182,657 ", 5 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-28,1899-0762,JTBC4,식사지원 은영이 ver2," 365,311 ", 10 , 4 , 3 , 1 ," 20,000 ", - , - ,75%,40%,33%," 91,328 ",0.66
2026-02-28,1899-7318,JTBC4,가족돌봄 지수," 365,311 ", 10 , - , - , - , - , - , - ,0%,0%,0%, - ,0.00
2026-02-28,1899-7316,JTBC4,식사지원 준우_셰프," 365,311 ", 10 , 5 , 4 , 3 ," 60,000 ", - , - ,80%,50%,75%," 73,062 ",1.97
2026-02-28,1899-0739,JTBC4,뇌병변 무준이ver2," 319,648 ", 8 , 1 , - , - , - , - , - ,0%,13%,0%," 319,648 ",0.00
2026-02-28,1899-7325,JTBC4,난방비 동하," 319,648 ", 7 , 1 , 1 , 1 ," 30,000 ", - , - ,100%,14%,100%," 319,648 ",1.13
2026-02-28,1899-7314,JTBC2 (SVC),난방비 동하, - , 1 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-28,1899-5186,라이프타임,가족돌봄 지수ver2," 98,757 ", 3 , 2 , 2 , 2 ," 50,000 ",,,100%,67%,100%," 49,378 ",6.08
2026-02-28,1899-3854,히스토리 (SVC),식사지원 지영이, - , 7 ,,,,,,,0%,0%,0%, - ,0.00
2026-02-28,1899-7317,시네마천국,식사지원 지영이," 196,429 ", 8 , 1 , 1 ,,,,,100%,13%,0%," 196,429 ",0.00
2026-02-28,1899-7315,MBN PLUS,은영이 셀럽," 838,095 ", 8 , 9 , 5 , 6 ," 120,000 ",,,56%,113%,120%," 93,122 ",1.72
2026-02-28,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0.00
2026-02-28,2102-4590,발신,-, - , - , 2 , 2 ,,,,,100%,0%,0%, - ,0.00
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
