상담일자,Dnis,Channel,소재,광고비,광고횟수,I/B콜수,응대호,정기건수,정기금액,일시건수,일시금액,응대율,콜전환율,정기전환율,CPR,ROI
2026-01-10,1899-7318,JTBC4,가족돌봄 지수,"376,215",9,3,3,3,"60,000", - , - ,100%,33%,100%,"125,405",1.91
2026-01-10,1899-7316,JTBC4,식사지원 준우_셰프,"167,207",4,4,4,3,"60,000", - , - ,100%,100%,75%,"41,802",4.31
2026-01-10,1899-2887,JTBC4,식사지원 준우_메인,"209,009",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-10,1899-0795,JTBC4,식사지원 준우_아동,"167,207",4,2,2,1,"25,000", - , - ,100%,50%,50%,"83,604",1.79
2026-01-10,1899-3569,JTBC4,식사지원 준우_할머니,"209,009",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-10,1899-7325,JTBC4,난방비 동하,"209,009",5,2,1,1,"30,000", - , - ,50%,40%,100%,"104,505",1.72
2026-01-10,1899-7326,JTBC2 (SVC),난방비 동하, - ,2,,,,,,,0%,0%,0%, - ,0
2026-01-10,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"428,571",3,7,4,3,"60,000",,,57%,233%,75%,"61,224",1.68
2026-01-10,1899-0263,바둑TV,식사지원 지영이,"195,556",6,1,,,,,,0%,17%,0%,"195,556",0
2026-01-10,1899-0739,CNTV,난방비 동하,"137,500",2,,,,,,,0%,0%,0%, - ,0
2026-01-10,1899-0776,라이프타임,가족돌봄 지수ver2,"187,234",4,2,1,,,,,50%,50%,0%,"93,617",0
2026-01-10,1899-7314,히스토리 (SVC),식사지원 지영이, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-10,1899-5186,시네마천국,식사지원 지영이,"283,871",9,4,3,2,"30,000",,,75%,44%,67%,"70,968",1.27
2026-01-10,1899-3854,채널J,난방비 동하,"123,975",3,,,,,,,0%,0%,0%, - ,0
2026-01-10,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-10,1899-7315,중화TV,식사지원 은영이_콜문구,"211,538",2,,,,,,,0%,0%,0%, - ,0
2026-01-10,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-10,2102-4590,발신,-, - , - ,1,1,,,,,100%,0%,0%, - ,0
2026-01-11,1899-0218,EBS,식사지원 은영이ver2,"808,456",2,5,4,,,,,80%,250%,0%,"161,691",0
2026-01-11,1899-0219,SPOTV,식사지원 지영이,"124,060",3,,,,,,,0%,0%,0%, - ,0
2026-01-11,1899-0519,SPOTV2,난방비 동하,"177,419",4,,,,,,,0%,0%,0%, - ,0
2026-01-11,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,3,3,3,"45,000",,,100%,60%,100%, - ,0
2026-01-11,1899-7319,JTBC4,은영이 셀럽,"205,314",5,2,2,2,"50,000", - , - ,100%,40%,100%,"102,657",2.92
2026-01-11,1899-0762,JTBC4,식사지원 은영이 ver2,"369,565",9,6,5,3,"50,000",1,"20,000",83%,67%,60%,"61,594",1.62
2026-01-11,1899-7318,JTBC4,가족돌봄 지수,"369,565",9,3,3,1,"20,000",1,"20,000",100%,33%,33%,"123,188",0.65
2026-01-11,1899-7316,JTBC4,식사지원 준우_셰프,"205,314",5,2,1,1,"25,000", - , - ,50%,40%,100%,"102,657",1.46
2026-01-11,1899-2887,JTBC4,식사지원 준우_메인,"164,251",4, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-11,1899-0795,JTBC4,식사지원 준우_아동,"205,314",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-11,1899-3569,JTBC4,식사지원 준우_할머니,"205,314",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-11,1899-7325,JTBC4,난방비 동하,"205,314",5,3,2,1,"30,000", - , - ,67%,60%,50%,"68,438",1.75
2026-01-11,1899-7326,JTBC2 (SVC),난방비 동하, - ,2,,,,,,,0%,0%,0%, - ,0
2026-01-11,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"142,857",1,3,3,2,"40,000",,,100%,300%,67%,"47,619",3.36
2026-01-11,1899-0263,바둑TV,식사지원 지영이,"195,556",6,1,1,1,"10,000",,,100%,17%,100%,"195,556",0.61
2026-01-11,1899-0739,CNTV,난방비 동하,"137,500",2,1,1,1,"30,000",,,100%,50%,100%,"137,500",2.62
2026-01-11,1899-0776,라이프타임,가족돌봄 지수ver2,"163,830",4,1,1,,,,,100%,25%,0%,"163,830",0
2026-01-11,1899-7314,히스토리 (SVC),식사지원 지영이, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-11,1899-5186,시네마천국,식사지원 지영이,"283,871",9,,,,,,,0%,0%,0%, - ,0
2026-01-11,1899-3854,채널J,난방비 동하,"123,975",3,,,,,,,0%,0%,0%, - ,0
2026-01-11,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,3,,,,,,,0%,0%,0%, - ,0
2026-01-11,1899-7315,중화TV,식사지원 은영이_콜문구,"211,538",2,,,,,,,0%,0%,0%, - ,0
2026-01-11,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-11,2102-4590,발신,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-12,1899-0218,EBS,식사지원 은영이ver2,"1,420,261",3,18,8,6,"130,000",2,"40,000",44%,600%,75%,"78,903",1.1
2026-01-12,1899-0219,SPOTV,식사지원 지영이,"165,414",4,5,5,2,"50,000",1,"20,000",100%,125%,40%,"33,083",3.63
2026-01-12,1899-0519,SPOTV2,난방비 동하,"177,419",4,,,,,,,0%,0%,0%, - ,0
2026-01-12,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,1,1,1,"30,000",,,100%,20%,100%, - ,0
2026-01-12,1899-7319,JTBC4,은영이 셀럽,"126,635",4, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-12,1899-0762,JTBC4,식사지원 은영이 ver2,"253,269",8,2,1, - , - , - , - ,50%,25%,0%,"126,635",0
2026-01-12,1899-7318,JTBC4,가족돌봄 지수,"284,928",9,2, - , - , - , - , - ,0%,22%,0%,"142,464",0
2026-01-12,1899-7316,JTBC4,식사지원 준우_셰프,"158,293",5,2, - , - , - , - , - ,0%,40%,0%,"79,147",0
2026-01-12,1899-2887,JTBC4,식사지원 준우_메인,"158,293",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-12,1899-0795,JTBC4,식사지원 준우_아동,"158,293",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-12,1899-3569,JTBC4,식사지원 준우_할머니,"158,293",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-12,1899-7325,JTBC4,난방비 동하,"158,293",5,3,2,1,"20,000", - , - ,67%,60%,50%,"52,764",1.52
2026-01-12,1899-7326,JTBC2 (SVC),난방비 동하, - ,1,2,2,1,"30,000",,,100%,200%,50%, - ,0
2026-01-12,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"285,714",4,4,3,1,"30,000",,,75%,100%,33%,"71,429",1.26
2026-01-12,1899-0263,바둑TV,식사지원 지영이,"171,111",5,2,,1,"20,000",,,0%,40%,0%,"85,556",1.4
2026-01-12,1899-0739,CNTV,난방비 동하,"206,250",3,,,,,,,0%,0%,0%, - ,0
2026-01-12,1899-0776,라이프타임,가족돌봄 지수ver2,"202,837",4,3,,,,,,0%,75%,0%,"67,612",0
2026-01-12,1899-7314,히스토리 (SVC),식사지원 지영이, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-12,1899-5186,시네마천국,식사지원 지영이,"283,871",9,5,4,2,"30,000",,,80%,56%,50%,"56,774",1.27
2026-01-12,1899-3854,채널J,난방비 동하,"225,410",4,,,,,,,0%,0%,0%, - ,0
2026-01-12,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,8,,,,,,,0%,0%,0%, - ,0
2026-01-12,1899-7315,중화TV,식사지원 은영이_콜문구,"264,423",2,,,,,,,0%,0%,0%, - ,0
2026-01-12,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-12,2102-4590,발신,-, - , - ,8,1,,,,,13%,0%,0%, - ,0
2026-01-13,1899-0218,EBS,식사지원 은영이ver2,"1,005,108",3,10,6,4,"70,000",1,"20,000",60%,333%,67%,"100,511",0.84
2026-01-13,1899-0219,SPOTV,식사지원 지영이,"248,120",6,4,3,3,"80,000",,,75%,67%,100%,"62,030",3.87
2026-01-13,1899-0519,SPOTV2,난방비 동하,"177,419",4,,,,,,,0%,0%,0%, - ,0
2026-01-13,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,,,,,,,0%,0%,0%, - ,0
2026-01-13,1899-7319,JTBC4,은영이 셀럽,"205,798",5,2,2,1,"10,000", - , - ,100%,40%,50%,"102,899",0.58
2026-01-13,1899-0762,JTBC4,식사지원 은영이 ver2,"370,437",9,5,5,1,"30,000",1,"20,000",100%,56%,20%,"74,087",0.97
2026-01-13,1899-7318,JTBC4,가족돌봄 지수,"370,437",9,1,1, - , - ,1,"20,000",100%,11%,0%,"370,437",0
2026-01-13,1899-7316,JTBC4,식사지원 준우_셰프,"164,639",4,4,4,1,"20,000", - , - ,100%,100%,25%,"41,160",1.46
2026-01-13,1899-2887,JTBC4,식사지원 준우_메인,"205,798",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-13,1899-0795,JTBC4,식사지원 준우_아동,"164,639",4, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-13,1899-3569,JTBC4,식사지원 준우_할머니,"164,639",4, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-13,1899-7325,JTBC4,난방비 동하,"205,798",5,2,2,1,"25,000", - , - ,100%,40%,50%,"102,899",1.46
2026-01-13,1899-7326,JTBC2 (SVC),난방비 동하, - ,1,2,2,,,1,"20,000",100%,200%,0%, - ,0
2026-01-13,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"142,857",1,3,1,1,"20,000",,,33%,300%,100%,"47,619",1.68
2026-01-13,1899-0263,바둑TV,식사지원 지영이,"171,111",5,4,4,,,1,"300,000",100%,80%,0%,"42,778",0
2026-01-13,1899-0739,CNTV,난방비 동하,"206,250",3,1,1,,,,,100%,33%,0%,"206,250",0
2026-01-13,1899-0776,라이프타임,가족돌봄 지수ver2,"148,227",4,1,1,1,"30,000",,,100%,25%,100%,"148,227",2.43
2026-01-13,1899-7314,히스토리 (SVC),식사지원 지영이, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-13,1899-5186,시네마천국,식사지원 지영이,"283,871",9,5,5,3,"80,000",1,"20,000",100%,56%,60%,"56,774",3.38
2026-01-13,1899-3854,채널J,난방비 동하,"169,057",3,1,1,,,,,100%,33%,0%,"169,057",0
2026-01-13,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,8,1,1,,,,,100%,13%,0%, - ,0
2026-01-13,1899-7315,중화TV,식사지원 은영이_콜문구,"264,423",2,,,,,,,0%,0%,0%, - ,0
2026-01-13,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-13,2102-4590,발신,-, - , - ,2,1,,,,,50%,0%,0%, - ,0
2026-01-14,1899-0218,EBS,식사지원 은영이ver2,"1,005,108",3,8,5,3,"80,000",,,63%,267%,60%,"125,638",0.96
2026-01-14,1899-0219,SPOTV,식사지원 지영이,"165,414",4,2,1,,,,,50%,50%,0%,"82,707",0
2026-01-14,1899-0519,SPOTV2,난방비 동하,"177,419",4,,,,,,,0%,0%,0%, - ,0
2026-01-14,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,,,,,,,0%,0%,0%, - ,0
2026-01-14,1899-7319,JTBC4,은영이 셀럽,"234,308",5,4,3,2,"40,000", - , - ,75%,80%,67%,"58,577",2.05
2026-01-14,1899-0762,JTBC4,식사지원 은영이 ver2,"281,170",8,1, - ,1,"30,000", - , - ,0%,13%,0%,"281,170",1.28
2026-01-14,1899-7318,JTBC4,가족돌봄 지수,"348,115",9,3,2,1,"20,000", - , - ,67%,33%,50%,"116,038",0.69
2026-01-14,1899-7316,JTBC4,식사지원 준우_셰프,"187,446",5,1,1, - , - , - , - ,100%,20%,0%,"187,446",0
2026-01-14,1899-2887,JTBC4,식사지원 준우_메인,"133,890",4,1,1,1,"25,000", - , - ,100%,25%,100%,"133,890",2.24
2026-01-14,1899-0795,JTBC4,식사지원 준우_아동,"174,057",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-14,1899-3569,JTBC4,식사지원 준우_할머니,"194,141",4,1,1,1,"20,000", - , - ,100%,25%,100%,"194,141",1.24
2026-01-14,1899-7325,JTBC4,난방비 동하,"214,225",5, - , - , - , - , - , - ,0%,0%,0%, - ,0
2026-01-14,1899-7326,JTBC2 (SVC),난방비 동하, - ,1,1,,,,,,0%,100%,0%, - ,0
2026-01-14,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"285,714",2,6,5,4,"80,000",,,83%,300%,80%,"47,619",3.36
2026-01-14,1899-0263,바둑TV,식사지원 지영이,"229,167",6,1,1,1,"15,000",,,100%,17%,100%,"229,167",0.79
2026-01-14,1899-0739,CNTV,난방비 동하,"206,250",3,,,,,,,0%,0%,0%, - ,0
2026-01-14,1899-0776,라이프타임,가족돌봄 지수ver2,"210,638",4,,,,,,,0%,0%,0%, - ,0
2026-01-14,1899-7314,히스토리 (SVC),식사지원 지영이, - ,7,1,1,,,,,100%,14%,0%, - ,0
2026-01-14,1899-5186,시네마천국,식사지원 지영이,"283,871",9,,,1,"20,000",,,0%,0%,0%, - ,0.85
2026-01-14,1899-3854,채널J,난방비 동하,"169,057",3,,,,,,,0%,0%,0%, - ,0
2026-01-14,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,8,,,,,,,0%,0%,0%, - ,0
2026-01-14,1899-7315,중화TV,식사지원 은영이_콜문구,"264,423",2,,,,,,,0%,0%,0%, - ,0
2026-01-14,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-14,2102-4590,발신,-, - , - ,4,2,,,,,50%,0%,0%, - ,0
2026-01-15,1899-0218,EBS,식사지원 은영이ver2,"1,420,261",3,6,4,4,"90,000",,,67%,200%,100%,"236,710",0.76
2026-01-15,1899-0219,SPOTV,식사지원 지영이,"248,120",6,5,4,2,"45,000",1,"20,000",80%,83%,50%,"49,624",2.18
2026-01-15,1899-0519,SPOTV2,난방비 동하,"177,419",4,1,,,,,,0%,25%,0%,"177,419",0
2026-01-15,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,5,,,,,,,0%,0%,0%, - ,0
2026-01-15,1899-7319,JTBC4,은영이 셀럽,"143,735",4,,,,,,,0%,0%,0%, - ,0
2026-01-15,1899-0762,JTBC4,식사지원 은영이 ver2,"373,711",9,2,1,,,,,50%,22%,0%,"186,856",0
2026-01-15,1899-7318,JTBC4,가족돌봄 지수,"301,843",8,2,2,1,"20,000",,,100%,25%,50%,"150,922",0.8
2026-01-15,1899-7316,JTBC4,식사지원 준우_셰프,"186,855",4,1,1,1,"30,000",,,100%,25%,100%,"186,855",1.93
2026-01-15,1899-2887,JTBC4,식사지원 준우_메인,"265,910",5,,,,,,,0%,0%,0%, - ,0
2026-01-15,1899-0795,JTBC4,식사지원 준우_아동,"158,108",4,1,1,1,"20,000",,,100%,25%,100%,"158,108",1.52
2026-01-15,1899-3569,JTBC4,식사지원 준우_할머니,"172,482",5,,,,,,,0%,0%,0%, - ,0
2026-01-15,1899-7325,JTBC4,난방비 동하,"129,361",4,5,4,3,"60,000",,,80%,125%,75%,"25,872",5.57
2026-01-15,1899-7326,JTBC2 (SVC),난방비 동하, - ,1,,,,,,,0%,0%,0%, - ,0
2026-01-15,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"428,571",3,4, - ,1,"20,000",,,0%,133%,0%,"107,143",0.56
2026-01-15,1899-0263,바둑TV,식사지원 지영이,"122,222",4,,,,,,,0%,0%,0%, - ,0
2026-01-15,1899-0739,CNTV,난방비 동하,"137,500",2,4, - ,,,,,0%,200%,0%,"34,375",0
2026-01-15,1899-0776,라이프타임,가족돌봄 지수ver2,"148,227",3,2,2,1,"10,000",,,100%,67%,50%,"74,113",0.81
2026-01-15,1899-7314,히스토리 (SVC),식사지원 지영이, - ,7,,,,,,,0%,0%,0%, - ,0
2026-01-15,1899-5186,시네마천국,식사지원 지영이,"283,871",9,1,,,,,,0%,11%,0%,"283,871",0
2026-01-15,1899-3854,채널J,난방비 동하,"225,410",4,,,1,"30,000",,,0%,0%,0%, - ,1.6
2026-01-15,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-15,1899-7315,중화TV,식사지원 은영이_콜문구,"264,423",2,4,1,2,"40,000",,,25%,200%,200%,"66,106",1.82
2026-01-15,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-15,2102-4590,발신,-, - , - ,11,4,,,,,36%,0%,0%, - ,0
2026-01-16,1899-0218,EBS,식사지원 은영이ver2,"2,032,066",4,6,5,3,"90,000",,,83%,150%,60%,"338,678",0.53
2026-01-16,1899-0219,SPOTV,식사지원 지영이,"165,414",4,3,2,2,"45,000",,,67%,75%,100%,"55,138",3.26
2026-01-16,1899-0519,SPOTV2,난방비 동하,"177,419",4,2,1,1,"20,000",,,50%,50%,100%,"88,710",1.35
2026-01-16,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,4,1,,,,,,0%,25%,0%, - ,0
2026-01-16,1899-7319,JTBC4,은영이 셀럽,"161,117",4,,,,,,,0%,0%,0%, - ,0
2026-01-16,1899-0762,JTBC4,식사지원 은영이 ver2,"362,513",9,2,2,1,"20,000",,,100%,22%,50%,"181,257",0.66
2026-01-16,1899-7318,JTBC4,가족돌봄 지수,"362,513",9,4,2,1,"20,000",1,"20,000",50%,44%,50%,"90,628",0.66
2026-01-16,1899-7316,JTBC4,식사지원 준우_셰프,"201,396",5,1,1,,,1,"20,000",100%,20%,0%,"201,396",0
2026-01-16,1899-2887,JTBC4,식사지원 준우_메인,"161,117",4,1,,,,,,0%,25%,0%,"161,117",0
2026-01-16,1899-0795,JTBC4,식사지원 준우_아동,"161,117",4,1,1,,,1,"100,000",100%,25%,0%,"161,117",0
2026-01-16,1899-3569,JTBC4,식사지원 준우_할머니,"161,117",4,,,,,,,0%,0%,0%, - ,0
2026-01-16,1899-7325,JTBC4,난방비 동하,"161,117",4,1,1,,,,,100%,25%,0%,"161,117",0
2026-01-16,1899-7326,JTBC2 (SVC),난방비 동하, - ,1,,,,,,,0%,0%,0%, - ,0
2026-01-16,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"428,571",3,4,4,5,"90,000",,,100%,133%,125%,"107,143",2.52
2026-01-16,1899-0739,CNTV,난방비 동하, - , - ,1,,,,,,0%,0%,0%, - ,0
2026-01-16,1899-0776,라이프타임,가족돌봄 지수ver2,"195,035",4,,,,,,,0%,0%,0%, - ,0
2026-01-16,1899-7314,히스토리 (SVC),식사지원 지영이, - ,7,1,1,1,"20,000",,,100%,14%,100%, - ,0
2026-01-16,1899-5186,시네마천국,식사지원 지영이,"283,871",9,3,1,1,"20,000",,,33%,33%,100%,"94,624",0.85
2026-01-16,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-16,1899-7315,중화TV,식사지원 은영이_콜문구, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-16,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-16,2102-4590,발신,-, - , - ,2,1,,,,,50%,0%,0%, - ,0
2026-01-17,1899-0218,EBS,식사지원 은영이ver2,"611,805",1,3,,,,,,0%,300%,0%,"203,935",0
2026-01-17,1899-0219,SPOTV,식사지원 지영이,"124,060",3,4,1,1,"20,000",,,25%,133%,100%,"31,015",1.93
2026-01-17,1899-0519,SPOTV2,식사지원 지영이,"177,419",4,,,,,,,0%,0%,0%, - ,0
2026-01-17,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,4,,,,,,,0%,0%,0%, - ,0
2026-01-17,1899-7319,JTBC4,은영이 셀럽,"210,476",5,,,,,,,0%,0%,0%, - ,0
2026-01-17,1899-0762,JTBC4,식사지원 은영이 ver2,"378,856",9,1,1,1,"30,000",,,100%,11%,100%,"378,856",0.95
2026-01-17,1899-7318,JTBC4,가족돌봄 지수,"378,856",9,3,1,1,"20,000",,,33%,33%,100%,"126,285",0.63
2026-01-17,1899-7316,JTBC4,식사지원 준우_셰프,"252,571",6,1,,,,,,0%,17%,0%,"252,571",0
2026-01-17,1899-2887,JTBC4,식사지원 준우_메인,"210,476",5,,,,,,,0%,0%,0%, - ,0
2026-01-17,1899-0795,JTBC4,식사지원 준우_아동,"168,380",4,,,,,,,0%,0%,0%, - ,0
2026-01-17,1899-7325,JTBC4,난방비 동하,"252,571",6,1,,1,"25,000",,,0%,17%,0%,"252,571",1.19
2026-01-17,1899-7326,JTBC2 (SVC),난방비 동하, - ,2,,,,,,,0%,0%,0%, - ,0
2026-01-17,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"428,571",3,,,,,,,0%,0%,0%, - ,0
2026-01-17,1899-0739,CNTV,난방비 동하, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-17,1899-0776,라이프타임,가족돌봄 지수ver2,"187,234",4,,,,,,,0%,0%,0%, - ,0
2026-01-17,1899-7314,히스토리 (SVC),식사지원 지영이, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-17,1899-5186,시네마천국,식사지원 지영이,"283,871",9,3,1,1,"10,000",1,"50,000",33%,33%,100%,"94,624",0.42
2026-01-17,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-17,1899-7315,중화TV,식사지원 은영이_콜문구, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-17,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-17,2102-4590,발신,-, - , - ,3,1,,,,,33%,0%,0%, - ,0
2026-01-18,1899-0218,EBS,식사지원 은영이ver2,"808,456",2,7,3,1,"20,000",,,43%,350%,33%,"115,494",0.3
2026-01-18,1899-0219,SPOTV,식사지원 지영이,"124,060",3,4,4,1,"30,000",1,"30,000",100%,133%,25%,"31,015",2.9
2026-01-18,1899-0519,SPOTV2,식사지원 지영이,"177,419",4,2,1,1,"20,000",,,50%,50%,100%,"88,710",1.35
2026-01-18,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,4,1,,,,1,"20,000",0%,25%,0%, - ,0
2026-01-18,1899-7319,JTBC4,은영이 셀럽,"204,306",5,4,1,1,"20,000",,,25%,80%,100%,"51,077",1.17
2026-01-18,1899-0762,JTBC4,식사지원 은영이 ver2,"408,612",10,7,5,3,"70,000",1,"20,000",71%,70%,60%,"58,373",2.06
2026-01-18,1899-7318,JTBC4,가족돌봄 지수,"408,612",10,5,4,4,"80,000",,,80%,50%,100%,"81,722",2.35
2026-01-18,1899-7316,JTBC4,식사지원 준우_셰프,"286,028",7,2,1,1,"20,000",,,50%,29%,100%,"143,014",0.84
2026-01-18,1899-2887,JTBC4,식사지원 준우_메인,"204,306",5,,,,,,,0%,0%,0%, - ,0
2026-01-18,1899-0795,JTBC4,식사지원 준우_아동,"204,306",5,,,,,,,0%,0%,0%, - ,0
2026-01-18,1899-7325,JTBC4,난방비 동하,"326,889",8,2,2,1,"30,000",,,100%,25%,50%,"163,445",1.1
2026-01-18,1899-7326,JTBC2 (SVC),난방비 동하, - ,2,1,1,,,,,100%,50%,0%, - ,0
2026-01-18,1899-0217,빌리어즈TV,식사지원 은영이_콜문구,"428,571",3,,,,,,,0%,0%,0%, - ,0
2026-01-18,1899-0739,CNTV,난방비 동하, - , - ,1,,,,,,0%,0%,0%, - ,0
2026-01-18,1899-0776,라이프타임,가족돌봄 지수ver2,"163,830",4,2,2,1,"20,000",,,100%,50%,50%,"81,915",1.46
2026-01-18,1899-7314,히스토리 (SVC),식사지원 지영이, - ,6,,,,,,,0%,0%,0%, - ,0
2026-01-18,1899-5186,시네마천국,식사지원 지영이,"283,871",9,3,2,,,1,"20,000",67%,33%,0%,"94,624",0
2026-01-18,1899-7317,애니원_애니박스 (SVC),식사지원 은영이ver2, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-18,1899-7315,중화TV,식사지원 은영이_콜문구, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-18,-,기타 TV채널,-, - , - ,,,,,,,0%,0%,0%, - ,0
2026-01-18,2102-4590,발신,-, - , - ,1,1,,,,,100%,0%,0%, - ,0
2026-01-19,1899-0218,EBS,식사지원 은영이ver2,"1,420,261",3,9,9,6,"145,000",1,"100,000",100%,300%,67%,"157,807",1.23
2026-01-19,1899-0219,SPOTV,식사지원 지영이,"165,414",4,9,7,3,"60,000",1,"20,000",78%,225%,43%,"18,379",4.35
2026-01-19,1899-0519,SPOTV2,식사지원 지영이,"177,419",4,1,,,,,,0%,25%,0%,"177,419",0
2026-01-19,1899-0325,SPOTV G&H (SVC),식사지원 지영이, - ,4,,,,,,,0%,0%,0%, - ,0
2026-01-19,1899-7319,JTBC4,은영이 셀럽,"156,271",4, - , - , - , - , - , - ,0%,0%,0%, - ,0
